bedType,bed,roomType,view,master_room_type,,room_name,stt
twin ,,shared ,,shared,,Twin Room - Shared Bath,2
twin ,,shared ,,shared,,Twin Room - Shared Bathroom,2
,,Standard,,Standard,,1 Bd Standard 2 Pers Nonsmoke,2
,,Standard,,Standard,,1 Bedroom Standard,2
,,Standard,,Standard,,1 Queen Bed W Sofabed Nonsmoking,2
,,Standard,,Standard,,1 Queen Standard Non Smoking,2
,,Standard,,Standard,,2 Bedroom Standard,2
single ,,Standard,,Standard,,2 Single Beds Standard Non Smoking,2
single ,,Standard,,Standard,,2 Single Beds Standard Nonsmoking,2
single ,,Standard,,Standard,,2 Single Beds W Sofa Bed Nonsmoking,2
twin ,,Standard,,Standard,,2 Twin Beds,2
,,Standard,,Standard,,3 Bedroom Standard,2
,,Standard,,Standard,,3 Bedrooms (100 Sqm),2
,,Standard,,Standard,,3 Bedrooms (110 Sqm),2
,,Standart,,Standard,,(East Wing) Lifestyle,2
,,Standart,,Standard,,2 Bedrooms,2
,,Standart,,Standard,,Breezy Room,2
twin ,,Standart,,Standard,,Combined Twin,2
,,Standart,,Standard,,Comfort,2
,,Standart,,Standard,,Corner Suites,2
double twin  ,,Standart,city ,Standard,,Double Or Twin City View,2
,,Standart,,Standard,,Duplex,2
,,Standart,,Standard,,Gold,2
,,Standart,,Standard,,Good Room,2
,,Standart,,Standard,,Good Room + Breakfast,2
,,Standart,,Standard,,Good Room King,2
,,Standart,,Standard,,Good Room Queen,2
double ,,Standart,,Standard,,Grand Double Room,2
,,Standart,,Standard,,Heritage Room,2
,,Standart,,Standard,,One-Bedroom Garden Pool Villa,2
,,Standart,,Standard,,Private Room With Private Bathroom,2
,,Standart,,Standard,,Riverview 1 Bedrooms With 1 Livingroom,2
double ,,Standart,,Standard,,Prestige Double Room With Breakfast,2
double ,,Standart,,Standard,,Double Room - Cozy,2
,,Standart,,Standard,,1 Bedroom Suite Balcony,2
,,Standart,,Standard,,1 Bedroom,2
double ,,Standart,,Standard,,1 Bedroom (1 King Double),2
,,Standart,Garden,Standard,,1 Bedroom Garden View,2
,,Standart,,Standard,,1 Bedroom Hot Deal,2
,,Standart,,Standard,,1 Bedroom With Breakfast,2
,,Standart,,Standard,,1 Bedroom With Queen Bed,2
double ,,Standart,,Standard,,1 Double Bed In A 16 Bed Room,2
,,Standart,,Standard,,1 King,2
,,Standart,,Standard,,1 King Bed,2
,,Standart,,Standard,,1 King Bed With Shower - No Smoking,2
,,Standart,,Standard,,1-Bedroom Platinum,2
,,Standart,,Standard,,10 Bed Mixed Room,2
,,Standart,,Standard,,10 Bed-Room,2
,,Standart,,Standard,,10-Bedroom Unit,2
,,Standart,,Standard,,18 Bed Mixed Room,2
,,Standart,,Standard,,2 Bd Standard 2 Pers Nonsmoke,2
,,Standart,,Standard,,2 Bed In 16 Bedded Mixed Room,2
,,Standart,,Standard,,2 Bed In 6-Bed Mixed Shared Room,2
,,Standart,,Standard,,2 Bed In 8-Bed Female Room,2
,,Standart,,Standard,,2 Bed In 8-Bed Mixed Room,2
,,Standart,,Standard,,2 Bed In 8-Bed Mixed Shared Room,2
,,Standart,,Standard,,2 Bed In Female Only 8 Bed Shared Room,2
,,Standart,,Standard,,2 Bed Private Room,2
,,Standart,,Standard,,2 Bed Private Room (Price Per Room),2
,,Standart,,Standard,,2 Bed Room,2
,,Standart,,Standard,,2 Bedroom,2
,,Standart,,Standard,,2 Bedroom (100 Sqm),2
double ,,Standart,,Standard,,2 Bedroom Double Bed,2
,,Standart,Garden,Standard,,2 Bedroom Garden View,2
,,Standart,,Standard,,2 Bedrooms Living Room,2
,,Standart,,Standard,,2 Beds In 10-Bed Mixed Room,2
single ,,Standart,,Standard,,2 Beds In 16-Bed Mixed Shared Room (Single Bed),2
,,Standart,,Standard,,2 Beds In 4 Persons Shared Bathroom 24 Hours Snack At The Lobby,2
,,Standart,,Standard,,2 Beds In 4-Bed Female Room,2
,,Standart,,Standard,,2 Beds In 4-Bed Mixed Room,2
,,Standart,,Standard,,2 Beds In 6 Persons Shared Bathroom 24 Hours Snack At The Lobby,2
,,Standart,,Standard,,2 Beds In 6-Bed Mixed Room,2
,,Standart,,Standard,,2 Beds In 8-Bed Mixed Room,2
,,Standart,,Standard,,2 Beds In A 16 Bed Room,2
,,Standart,,Standard,,2 Beds In A 6-Bed Shared Mixed Room,2
,,Standart,,Standard,,2 Beds In A Mixed Room,2
,,Standart,,Standard,,2 Beds In Mixed Room,2
,,Standart,,Standard,,2 Beds In Shared 8-Bed Room,2
double ,,Standart,,Standard,,2 Double Beds Private Room,2
double ,,Standart,,Standard,,2 Double Beds With Private Bathroom,2
,,Standart,,Standard,,2 Queen Room,2
single ,,Standart,,Standard,,2 Single Bed Standard 2 Pers Nonsmoke,2
single ,,Standart,,Standard,,2 Single Bed Standard With Sofabed Ns,2
single ,,Standart,,Standard,,2 Single Beds - No Smoking,2
twin ,,Standart,,Standard,,2 Twin Beds Room,2
,,Standart,,Standard,,2-Beds In A 4-Bed Shared Mixed Room,2
,,Standart,,Standard,,3 Bed Room,2
,,Standart,,Standard,,3 Bedroom,2
,,Standart,,Standard,,3-Bedroom House,2
,,Standart,,Standard,,4 Bed Group Room,2
,,Standart,,Standard,,4 Bed Private Room,2
,,Standart,,Standard,,4 Bed Share Mixed,2
,,Standart,,Standard,,4 Bedroom,2
,,Standart,,Standard,,4 Bedroom Home,2
,,Standart,,Standard,,4 Beds Private Room,2
,,Standart,,Standard,,4 Persons,2
single ,,Standart,,Standard,,4 Single Beds Room,2
single ,,Standart,,Standard,,4 Single Beds With Private Bathroom,2
,,Standart,,Standard,,5 - Bedroom House,2
,,Standart,,Standard,,5 Bedded Room,2
,,Standart,,Standard,,6 Bed Private Room,2
,,Standart,,Standard,,6 Bed Room Shared Bathroom,2
,,Standart,,Standard,,7-Bed Room,2
,,Standart,,Standard,,8 Bed Share Mixed,2
,,Standart,,Standard,,8-Bed Room,2
twin ,,Standart,,Standard,,A Twin Room,2
double ,,Standart,,Standard,,Absolute Window Double Bed,2
,,Standart,,Standard,,Absolute Window Room,2
twin ,,Standart,,Standard,,Absolute Window Twin Bed,2
,,Standart,,Standard,,Advance Purchase So Cosy,2
,,Standart,,Standard,,Advance Purchase So Urban,2
,,Standart,,Standard,,Air Con Room,2
,,Standart,,Standard,,Air Conditioning,2
double ,,Standart,,Standard,,Air Conditioning Double Shared Bathroom,2
double ,,Standart,,Standard,,Air-Conditional Double Room,2
,,Standart,,Standard,,Air-Conditioning Room,2
,,Standart,,Standard,,Alcove Cosy,2
,,Standart,,Standard,,Alcove Room,2
,,Standart,,Standard,,Amethyst,2
double ,,Standart,,Standard,,Amethyst Double Room,2
,,Standart,,Standard,,Ancasa Floor,2
,,Standart,,Standard,,Ancasa Room,2
,,Standart,,Standard,,Ancient House,2
,,Standart,,Standard,,Annex,2
,,Standart,,Standard,,Arcadia Loft,2
,,Standart,,Standard,,Art Queen (No Window),2
,,Standart,,Standard,,Art Queen Deluxe,2
,,Standart,,Standard,,Art Theme Room,2
twin ,,Standart,,Standard,,Art Twin (No Window),2
,,Standart,,Standard,,Arun Haveli,2
,,Standart,,Standard,,Athenee Prestige,2
,,Standart,,Standard,,Athenee Room,2
,,Standart,,Standard,,Attic Room,2
,,Standart,,Standard,,Attic Room (No Window),2
twin ,,Standart,,Standard,,Attic Twin Private (Shared Bathroom),2
,,Standart,,Standard,,Aurora King,2
twin ,,Standart,,Standard,,Aurora Twin,2
,,Standart,River,Standard,,Avani Panorama River View Room,2
,,Standart,River,Standard,,Avani River View,2
,,Standart,,Standard,,Back Building Back Wing,2
,,Standart,,Standard,,Back Building Garden Wing,2
double ,,Standart,,Standard,,Backpackit Double Air Con,2
double ,,Standart,,Standard,,Backpackit Double Fan,2
,,Standart,,Standard,,Balcony,2
double ,,Standart,,Standard,,Balcony Double Room,2
,,Standart,,Standard,,Balcony King Bed,2
double ,,Standart,,Standard,,Balcony Private Double Room,2
twin ,,Standart,,Standard,,Balcony Private Twin Room,2
,,Standart,,Standard,,Balcony Room,2
,,Standart,,Standard,,Balcony Room With King Bed,2
,,Standart,,Standard,,Balcony Senator,2
twin ,,Standart,,Standard,,Balcony Twin Bed,2
,,Standart,,Standard,,Bali Hut,2
double twin  ,,Standart,city ,Standard,,"Basic Double Or Twin Room, 1 Bedroom, Bathtub, City View",2
double twin  ,,Standart,,Standard,,"Basic Double Or Twin Room, 1 Bedroom, Non Smoking",2
double twin  ,,Standart,,Standard,,"Basic Double Or Twin Room, 2 Twin Beds",2
double ,,Standart,,Standard,,Basic Double Room,2
double single ,,Standart,,Standard,,"Basic Double Room Single Use, Non Smoking, Lanai",2
,,Standart,,Standard,,Basic Queen Room,2
,,Standart,,Standard,,Basic Room,2
,,Standart,,Standard,,"Basic Room, 1 Bedroom",2
double single ,,Standart,city ,Standard,,"Basic Room, 1 Double Or 2 Single Beds, City View",2
,,Standart,,Standard,,"Basic Room, 1 King Bed",2
,,Standart,city ,Standard,,"Basic Room, City View",2
triple ,,Standart,,Standard,,Basic Triple Room,2
triple ,,Standart,,Standard,,Basic Triple Room With Shared Bathroom,2
triple twin ,,Standart,,Standard,,"Basic Triple Room, 3 Twin Beds",2
twin ,,Standart,,Standard,,Basic Twin Room,2
twin ,,Standart,city ,Standard,,"Basic Twin Room, 2 Twin Beds, Smoking, City View",2
,,Standart,,Standard,,Bed For Two,2
,,Standart,,Standard,,Bed In 6-Bed (Female),2
,,Standart,,Standard,,Big Room,2
,,Standart,,Standard,,Biz Heritage,2
,,Standart,,Standard,,Black,2
,,Standart,,Standard,,Boulevard Room,2
,,Standart,,Standard,,Boutique,2
,,Standart,,Standard,,Boutique Business Room,2
double ,,Standart,,Standard,,Boutique Double,2
,,Standart,,Standard,,Boutique Queen-Bed Room,2
,,Standart,,Standard,,Boutique Room,2
twin ,,Standart,,Standard,,Boutique Twin Room,2
double ,,Standart,,Standard,,Box 5.0 Double,2
double ,,Standart,,Standard,,Box 5.5 Double,2
double ,,Standart,,Standard,,Box 6.0 Double,2
,,Standart,,Standard,,"Breezy, Room",2
,,Standart,,Standard,,Broski,2
twin ,,Standart,,Standard,,Broski - Twin Room,2
,,Standart,,Standard,,Buddy Room,2
,,Standart,,Standard,,Budget,2
,,Standart,,Standard,,Budget Air Conditioning Room - Private Bathroom,2
,,Standart,,Standard,,Budget Bunkbed Room With Shared Bathroom,2
double ,,Standart,,Standard,,Budget Double,2
double ,,Standart,,Standard,,Budget Double Room,2
double ,,Standart,,Standard,,Budget Double Room (No Transfer),2
double ,,Standart,,Standard,,Budget Double Room (No Window),2
double ,,Standart,,Standard,,Budget Double Room Without Window,2
,,Standart,,Standard,,Budget Room,2
double ,,Standart,,Standard,,Budget Room (Double),2
triple ,,Standart,,Standard,,Budget Triple Room,2
twin ,,Standart,,Standard,,Budget Twin,2
twin ,,Standart,,Standard,,Budget Twin Room,2
,,Standart,,Standard,,Bungalow,2
,,Standart,,Standard,,Bunk Bed,2
,,Standart,,Standard,,Bunk Bed - Small Private Room,2
,,Standart,,Standard,,Bunk Bed (Fan),2
,,Standart,,Standard,,Bunk Bed (Four People),2
,,Standart,,Standard,,Bunk Bed (Two Persons),2
,,Standart,,Standard,,Bunk Bed Room,2
,,Standart,,Standard,,Bunk Bed Room (Adult Only 4 Pax),2
,,Standart,,Standard,,Bunk Bed Shared Bathroom,2
twin ,,Standart,,Standard,,Bunk Bed Twin Room,2
,,Standart,,Standard,,Bunk Beds For 6,2
,,Standart,,Standard,,Bunk Room For 4 People,2
,,Standart,,Standard,,Cabana,2
,,Standart,,Standard,,Cabana Room,2
,,Standart,,Standard,,Cabin,2
,,Standart,,Standard,,Cabin Room,2
,,Standart,,Standard,,Camping Site,2
,,Standart,,Standard,,Canopy,2
,,Standart,,Standard,,Cartoon Room,2
,,Standart,,Standard,,Casablanca,2
,,Standart,,Standard,,Chalet,2
,,Standart,,Standard,,Chalet - Garden,2
,,Standart,,Standard,,Chalet Standard,2
,,Standart,,Standard,,Chalet With Breakfast,2
double twin  ,,Standart,,Standard,,"Chalet, 1 Double Or 2 Twin Beds (Garden)",2
double twin  ,,Standart,,Standard,,"Chalet, 1 Double Or 2 Twin Beds (Water)",2
twin ,,Standart,,Standard,,"Chalet, 2 Twin Beds",2
,,Standart,,Standard,,Chic Standard Room (Queen Bed),2
twin ,,Standart,,Standard,,Chic Standard Room (Twin Beds),2
,,Standart,,Standard,,Church View Room,2
,,Standart,,Standard,,Circular - Flexible Rate,2
,,Standart,city ,Standard,,City Delight,2
double twin  ,,Standart,city city ,Standard,,"City Double Or Twin Room, 1 Bedroom, Balcony, City View",2
double ,,Standart,city city ,Standard,,"City Double Room, 1 King Bed, Non Smoking, City View",2
,,Standart,city ,Standard,,City Queen Room,2
,,Standart,city ,Standard,,City Room,2
,,Standart,city ,Standard,,City Room + Breakfast,2
,,Standart,city ,Standard,,City View,2
twin ,,Standart,city ,Standard,,City View King Or Twin Room,2
twin ,,Standart,city ,Standard,,City View Queen Or Twin,2
,,Standart,city ,Standard,,City View Room,2
,,Standart,,Standard,,Clover Plush Queen,2
,,Standart,,Standard,,"Clover Select Queen, No Window",2
,,Standart,,Standard,,Clover Style,2
,,Standart,,Standard,,Colonial House 1,2
double ,,Standart,,Standard,,Comfort Double Bed,2
double ,,Standart,,Standard,,Comfort Double Room,2
double ,,Standart,,Standard,,"Comfort Double Room, 1 Bedroom",2
double ,,Standart,,Standard,,"Comfort Double Room, 1 Double Bed, Garden View, Garden Area",2
double ,,Standart,,Standard,,"Comfort Double Room, 1 Double Bed, Private Bathroom",2
,,Standart,,Standard,,"Comfort House, 5 Bedrooms",2
,,Standart,,Standard,,"Comfort Loft, 2 Bedrooms",2
,,Standart,,Standard,,Comfort Room,2
,,Standart,,Standard,,"Comfort Room, Multiple Beds",2
single ,,Standart,city ,Standard,,"Comfort Single Room, 1 Bedroom, City View",2
,,Standart,,Standard,,Comfort Standard,2
triple ,,Standart,,Standard,,Comfort Triple Room,2
twin ,,Standart,,Standard,,Comfort Twin Room,2
,,Standart,,Standard,,Comfy Room,2
,,Standart,,Standard,,Compact,2
double ,,Standart,,Standard,,Compact Double (No Windows),2
double ,,Standart,,Standard,,Compact Double Room,2
,,Standart,,Standard,,Compact L,2
,,Standart,,Standard,,Compact Room,2
,,Standart,,Standard,,Concrete Room,2
,,Standart,,Standard,,Connecting - Free Round Trip Transfer,2
double twin  ,,Standart,,Standard,,Connecting Double And Twin Room,2
double twin  ,,Standart,,Standard,,Connecting Double Or Twin Room,2
,,Standart,,Standard,,Connecting Room,2
,,Standart,,Standard,,Connecting Room - 4 People,2
,,Standart,,Standard,,Connecting Room (2 Bedroom),2
,,Standart,city ,Standard,,Connecting Room City View,2
,,Standart,,Standard,,Connecting Rooms,2
,,Standart,,Standard,,Connecting Rooms For 4 People - Non-Smoking,2
,,Standart,,Standard,,Connie's Cottage,2
,,Standart,,Standard,,Connie&Apos,2
,,Standart,,Standard,,Container Room,2
,,Standart,,Standard,,Continent Room,2
,,Standart,,Standard,,Continent Room Luxurious Style With Bathtub,2
,,Standart,,Standard,,Continent Room With Luxury Sky Benefits,2
,,Standart,,Standard,,Cool,2
,,Standart,,Standard,,Cool Corner Room,2
,,Standart,,Standard,,Cool Room (Bb),2
double ,,Standart,,Standard,,Corner Double,2
,,Standart,,Standard,,Corner Room,2
,,Standart,,Standard,,Cottage 1,2
,,Standart,,Standard,,Couple Standard Room,2
,,Standart,,Standard,,Courtyard,2
,,Standart,,Standard,,Courtyard Room,2
,,Standart,,Standard,,Cozy Boutique Foc Late C/O 2pm,2
double twin  ,,Standart,,Standard,,Cozy Double Or Twin Room,2
double ,,Standart,,Standard,,Cozy Double Room,2
double ,,Standart,Garden,Standard,,Cozy Double Room (Garden View),2
,,Standart,,Standard,,Cozy Queen Bed Room,2
,,Standart,,Standard,,Cozy Room King Bed,2
twin ,,Standart,,Standard,,Cozy Room Twin Bed,2
double ,,Standart,,Standard,,Cozy Trendy Double,2
,,Standart,,Standard,,Crib,2
,,Standart,,Standard,,Crown Floor,2
,,Standart,,Standard,,Crown Floor Room,2
double ,,Standart,,Standard,,Cubic Double,2
,,Standart,,Standard,,Cutler Suite,2
,,Standart,,Standard,,D Room With Breakfast,2
,,Standart,,Standard,,Day Use (Max. 4 Hours),2
,,Standart,,Standard,,Day Use (Max. 6 Hours),2
,,Standart,,Standard,,Day Use 4 Hours Room,2
,,Standart,,Standard,,Day Use 6 Hours Room,2
,,Standart,,Standard,,Day Use Plan - Run Of House (09.00 Am To 06.00 Pm),2
,,Standart,,Standard,,Day Use Queen Room - Day Use 4 Hours (Between 9am-6pm),2
,,Standart,,Standard,,Day Use Queen Room - Day Use 6 Hours (Between 9am-6pm),2
,,Standart,city ,Standard,,Days City View,2
,,Standart,,Standard,,Days Park View,2
double ,,Standart,,Standard,,De Blocs Double Bed,2
,,Standart,,Standard,,Delight Room,2
double twin  ,,Standart,city ,Standard,,"Design Double Or Twin Room, Balcony, City View",2
,,Standart,,Standard,,Design Loft,2
,,Standart,city ,Standard,,"Design Loft, Balcony, City View",2
,,Standart,,Standard,,Design Room,2
,,Standart,,Standard,,Different Degree,2
,,Standart,,Standard,,Different Degree Room (Fit),2
,,Standart,,Standard,,Disabled Access Room,2
,,Standart,,Standard,,Dorsett Room,2
double ,,Standart,,Standard,,Double,2
double ,,Standart,,Standard,,Double  Room With Private Bathroom,2
double ,,Standart,,Standard,,Double - 2 People,2
double ,,Standart,,Standard,,Double - Non-Smoking,2
double ,,Standart,,Standard,,Double - Shared Bathroom,2
double single ,,Standart,,Standard,,Double - Single Room,2
double ,,Standart,,Standard,,Double - Type A,2
double ,,Standart,,Standard,,Double - Type B,2
double ,,Standart,,Standard,,Double (Free Pick Up),2
double ,,Standart,,Standard,,Double (No Window),2
double ,,Standart,,Standard,,Double (non-refundable),2
double ,,Standart,,Standard,,Double (With Air Conditioning & Shared Bathroom),2
double ,,Standart,,Standard,,Double 1 Bedroom,2
double ,,Standart,,Standard,,Double 1 King Bed Standard,2
double ,,Standart,,Standard,,Double Air Conditioning,2
double ,,Standart,,Standard,,Double Alcove Cosy,2
double ,,Standart,,Standard,,"Double Alcove, Non-Private Bathroom",2
double ,,Standart,,Standard,,Double Anthurium,2
double ,,Standart,,Standard,,Double Balcony,2
double ,,Standart,,Standard,,Double Basic,2
double ,,Standart,,Standard,,Double Bed,2
double ,,Standart,,Standard,,Double Bed - Private Room,2
double ,,Standart,,Standard,,Double Bed - Shared Bathroom,2
double ,,Standart,,Standard,,Double Bed Cube,2
double ,,Standart,,Standard,,Double Bed No Window,2
double ,,Standart,,Standard,,Double Bed Private (Shared Toilet),2
double ,,Standart,,Standard,,Double Bed Private Bathroom,2
double ,,Standart,,Standard,,Double Bed Private Shared Bathroom,2
double ,,Standart,,Standard,,Double Bed Room,2
double ,,Standart,,Standard,,Double Bed Standard,2
double ,,Standart,,Standard,,Double Bed With Garden Room,2
double ,,Standart,,Standard,,Double Bed With Private Bathroom,2
double ,,Standart,,Standard,,Double Bed With Shared Bathroom,2
double ,,Standart,,Standard,,Double Bedroom,2
double ,,Standart,,Standard,,Double Boulevard,2
double ,,Standart,,Standard,,Double Chic,2
double ,,Standart,city ,Standard,,Double City View,2
double ,,Standart,,Standard,,Double Clover Select,2
double ,,Standart,,Standard,,Double Cosmo,2
double ,,Standart,,Standard,,Double Cosy,2
double ,,Standart,,Standard,,Double Courtyard,2
double ,,Standart,,Standard,,Double Cozy,2
double ,,Standart,,Standard,,Double Crest-Room,2
double ,,Standart,,Standard,,Double Crib,2
double ,,Standart,city ,Standard,,Double Days City View,2
double ,,Standart,,Standard,,Double Deck Room,2
double ,,Standart,,Standard,,Double Dorsett,2
double ,,Standart,,Standard,,Double Double Bed,2
double ,,Standart,,Standard,,Double Double Standard,2
