hotelType,bedType,bed,roomType,view,Master_room_type,room_name,room_master
Standart,Other,Other,Standart,Other,Standart,Oriental Room (2 Adults),
Standart,Other,Other,Standart,Other,Standart,Oriental With Breakfast,
Standart,Other,Other,Standart,Other,Standart,Our Room,
Standart,Other,Other,Standart,Other,Standart,Our Room (Room Only),
Standart,Other,Other,Standart,Other,Standart,Our Room (Set Breakfast),
Standart,twin ,Other,Standart,Other,Standart,Our Room Queen Bed Or Twin Bed,
Standart,Other,Other,Standart,Other,Standart,Overwater Panoramic View Room,
Standart,Other,Other,Standart,Other,Standart,Pacific Harbour Room,
Standart,Other,Other,Standart,Other,Standart,Pacific Room,
Standart,Other,Other,Standart,Other,Standart,Panorama,
Standart,Other,Other,Standart,Other,Standart,Panoramic,
Standart,Other,Other,Standart,Other,Standart,Panoramic Room,
Standart,Other,Other,Standart,sea,Standart,Panoramic Sea View Room With King Bed,
Standart,twin ,Other,Standart,sea,Standart,Panoramic Sea View Room With Twin Bed,
Standart,triple ,Other,Standart,city ,Standart,"Panoramic Triple Room, 1 Bedroom, City View, Tower",
Standart,triple ,Other,Standart,Garden,Standart,"Panoramic Triple Room, Garden View",
Standart,twin single ,Other,Standart,city ,Standart,"Panoramic Twin Room, 2 Single Beds, Ensuite, City View",
Standart,twin ,Other,Standart,city ,Standart,"Panoramic Twin Room, City View",
Standart,Other,Other,Standart,Other,Standart,Panoramic View,
Standart,Other,Other,Standart,Other,Standart,Paradise  Cabana,
Standart,Other,Other,Standart,Other,Standart,Paradise Cabana,
Standart,Other,Other,Standart,Other,Standart,Paris Skylight Room (Without Window),
Standart,Other,Other,Standart,Other,Standart,Paris Skylight Room Only (No Window),
Standart,Other,Other,Standart,Other,Standart,Park,
Standart,Other,Other,Standart,Other,Standart,Park Queen Room,
Standart,Other,Other,Standart,Other,Standart,Park Room,
Standart,Other,Other,Standart,Other,Standart,Park Room + Breakfast,
Standart,twin ,Other,Standart,Other,Standart,Park Twin Room,
Standart,Other,Other,Standart,Other,Standart,Park View,
Standart,Other,Other,Standart,Other,Standart,Park View + Breakfast,
Standart,twin ,Other,Standart,Other,Standart,Park View King Or Twin Room,
Standart,twin ,Other,Standart,Other,Standart,Park View Queen Or Twin,
Standart,Other,Other,Standart,Other,Standart,"Park, 1 King Bed",
Standart,twin ,Other,Standart,Other,Standart,"Park, 2 Twin Beds",
Standart,Other,Other,Standart,Other,Standart,Partial River View,
Standart,Other,Other,Standart,Other,Standart,Patio,
Standart,Other,Other,Standart,Other,Standart,Patio Room,
Standart,twin ,Other,Standart,Other,Standart,Pearl Twin Room,
Standart,Other,Other,Standart,Other,Standart,"Pet Friendly Room With 1 King Bed, Non Smoking",
Standart,Other,Other,Standart,Other,Standart,Pinnacle,
Standart,Other,Other,Standart,Other,Standart,Pinnacle (Room Only),
Standart,Other,Other,Standart,Other,Standart,Pleasure,
Standart,Other,Other,Standart,Other,Standart,Plush Room,
pool ,Other,Other,Standart,Other,Standart,Pool Access,
pool ,Other,Other,Standart,Garden,Standart,Pool Garden View,
pool ,Other,Other,Standart,Other,Standart,Pool Room,
pool ,Other,Other,Standart,Other,Standart,Pool Side,
pool ,double double ,Other,Standart,Other,Standart,Pool Side With One Double Bed (Double),
pool ,Other,Other,Standart,Other,Standart,Pool View,
Standart,Other,Other,Standart,Other,Standart,Porcelain,
Standart,Other,Other,Standart,Other,Standart,Porch,
Standart,Other,Other,Standart,Other,Standart,Postmaster Room,
Standart,twin ,Other,Standart,Other,Standart,Prestige Twin Room,
Standart,Other,Other,Standart,Other,Standart,Prime Room,
Standart,Other,Other,Standart,Other,Standart,Princess Room,
Standart,Other,Other,Standart,Other,Standart,Privacy (6 Beds),
Standart,Other,Other,Standart,Other,Standart,Private  Room With Window,
Standart,twin double ,Other,Standart,Other,Standart,Private - Twin Or Double,
Standart,Other,Other,Standart,Other,Standart,Private 3-Beds,
Standart,Other,Other,Standart,Other,Standart,Private 4-Beds,
Standart,Other,Other,Standart,Other,Standart,Private 4-Bunk Beds Room,
share ,Other,Other,Standart,Other,Standart,Private 6 Beds (Share Bathroom),
share ,Other,Other,Standart,Other,Standart,Private 8 Beds (Share Bathroom),
Standart,Other,Other,Standart,Other,Standart,Private Bunk,
Standart,Other,Other,Standart,Other,Standart,Private Cottage,
Standart,double ,Other,Standart,Other,Standart,Private Double,
Standart,double ,Other,Standart,Other,Standart,Private Double Bedroom With Bathroom Ensuite,
Standart,double ,Other,Standart,Other,Standart,Private Double Room,
shared ,double ,Other,Standart,Other,Standart,Private Double Room Shared Bathroom,
Standart,double ,Other,Standart,Other,Standart,Private Double Room With Private Bathroom,
shared ,double ,Other,Standart,Other,Standart,Private Double Room With Shared Bathroom,
shared ,double ,Other,Standart,Other,Standart,"Private Double Room, Shared Bathroom",
shared ,double ,Other,Standart,Other,Standart,Private Double With Shared Bathroom,
Standart,Other,Other,Standart,Other,Standart,Private L,
shared ,twin ,Other,Standart,Other,Standart,Private Lady Twin Room With Shared Bathroom,
Standart,Other,Other,Standart,Other,Standart,Private M,
Standart,Other,Other,Standart,Other,Standart,Private Quad,
Standart,Other,Other,Standart,Other,Standart,Private Queen Bed,
Standart,Other,Other,Standart,Other,Standart,Private Queen Bedroom,
Standart,Other,Other,Standart,Other,Standart,Private Room,
Standart,double ,Other,Standart,Other,Standart,Private Room - 1 Double Bed,
Standart,Other,Other,Standart,city ,Standart,"Private Room - Bunk Bed, City View",
Standart,Other,Other,Standart,Other,Standart,Private Room / 1 King Size Bed,
Standart,Other,Other,Standart,Other,Standart,Private Room / 2 King Size Beds,
Standart,double ,Other,Standart,Other,Standart,Private Room 2 Double Beds,
Standart,Other,Other,Standart,Other,Standart,Private Room 6,
Standart,Other,Other,Standart,Other,Standart,Private Room 6 Units,
Standart,Other,Other,Standart,Other,Standart,Private Room 8,
Standart,Other,Other,Standart,Other,Standart,Private Room For 3 People,
Standart,Other,Other,Standart,Other,Standart,Private Room For 3-4 People With Private Bath Room,
Standart,Other,Other,Standart,Other,Standart,Private Room For 6 People With Bunk Bed,
shared ,Other,Other,Standart,Other,Standart,Private Room For 6 People With Shared Bathroom,
shared ,Other,Other,Standart,Other,Standart,Private Room For 6 Person With Shared Bathroom,
Standart,Other,Other,Standart,Other,Standart,Private Room For 8 People,
Standart,Other,Other,Standart,Other,Standart,Private Room For 8 People With Bunk Bed,
capsule ,Other,Other,Standart,Other,Standart,Private Room With 2 Beds Capsule,
shared ,Other,Other,Standart,Other,Standart,"Private Room With 4 Beds, Shared Bathroom - Female Only",
Standart,Other,Other,Standart,Other,Standart,Private Room With 4 Bunk Bed,
shared ,Other,Other,Standart,Other,Standart,Private Room With 5 Beds With Shared Bathroom,
shared ,Other,Other,Standart,Other,Standart,"Private Room With 5 Beds, Shared Bathroom - Female Only",
Standart,Other,Other,Standart,Other,Standart,Private Room With Bathroom,
Standart,Other,Other,Standart,Other,Standart,Private Room With Bathroom (Garden View),
shared ,Other,Other,Standart,Other,Standart,Private Room With Four Beds & Shared Bathroom,
Standart,Other,Other,Standart,Other,Standart,Private S,
shared ,single ,Other,Standart,Other,Standart,Private Single Fan Room (Shared Bathroom),
Standart,triple ,Other,Standart,Other,Standart,Private Triple,
Standart,triple ,Other,Standart,Other,Standart,Private Triple Room,
shared ,triple ,Other,Standart,Other,Standart,Private Triple Room (Shared Toilet & Bath),
Standart,twin ,Other,Standart,Other,Standart,Private Twin,
Standart,twin ,Other,Standart,Other,Standart,Private Twin  Room,
Standart,twin ,Other,Standart,Other,Standart,Private Twin + 1,
shared ,twin ,Other,Standart,Other,Standart,Private Twin Bed Room With Shared Bathroom (2 People),
Standart,twin ,Other,Standart,Other,Standart,Private Twin Room,
shared ,twin ,Other,Standart,Other,Standart,Private Twin Room (Bunk Bed) With Shared Bathroom,
shared ,twin ,Other,Standart,Other,Standart,Private Twin Room With Shared Bathroom,
Standart,double twin ,Other,Standart,Other,Standart,Quaint Double/Twin Room (No Window),
Standart,Other,Other,Standart,Other,Standart,Quaint Queen,
Standart,Other,Other,Standart,Other,Standart,Quaint Room Without Window,
Standart,Other,Other,Standart,Other,Standart,Quay,
Standart,Other,Other,Standart,Other,Standart,Quay Room,
Standart,Other,Other,Standart,Other,Standart,Queen,
Standart,Other,Other,Standart,Other,Standart,Queen Bed,
Standart,Other,Other,Standart,Other,Standart,Queen Bed (With Window),
Standart,Other,Other,Standart,Other,Standart,Queen Bed No Window,
Standart,Other,Other,Standart,Other,Standart,Queen Bed With Window,
Standart,Other,Other,Standart,Other,Standart,Queen Bedroom,
Standart,Other,Other,Standart,Other,Standart,Queen Loft,
Standart,Other,Other,Standart,Other,Standart,Queen Pod - Mixed,
Standart,Other,Other,Standart,Other,Standart,Queen Pod – Mixed,
Standart,Other,Other,Standart,Other,Standart,Queen Room,
Standart,Other,Other,Standart,Other,Standart,Queen Room - Non-Smoking,
Standart,Other,Other,Standart,Other,Standart,Queen Room No Window,
Standart,Other,Other,Standart,Other,Standart,Queen Room With Disabled Access,
shared ,Other,Other,Standart,Other,Standart,Queen Room With Shared Bathroom,
Standart,Other,Other,Standart,Other,Standart,Queen Room With The View,
Standart,Other,Other,Standart,Other,Standart,Queen Room With Window,
shared ,Other,Other,Standart,Other,Standart,Queen Shared Bathroom,
Standart,single ,Other,Standart,Other,Standart,Queen Single Room,
Standart,Other,Other,Standart,Other,Standart,Queen Standard Room,
Standart,Other,Other,Standart,Other,Standart,R Discoveries,
Standart,twin ,Other,Standart,Other,Standart,Railway Twin,
Standart,Other,Other,Standart,city ,Standart,Ramada City View,
Standart,Other,Other,Standart,park,Standart,Ramada Park View,
Standart,Other,Other,Standart,Other,Standart,Regis Room,
Standart,twin ,Other,Standart,Other,Standart,Renovated Twin Non-Smoking,
Standart,Other,Other,Standart,Other,Standart,Retro,
Standart,Other,Other,Standart,Other,Standart,Rich King Room,
Standart,Other,Other,Standart,Other,Standart,Riva (River View-No Balcony),
Standart,Other,Other,Standart,Other,Standart,Riva Room,
Standart,Other,Other,Standart,Other,Standart,River Breeze,
Standart,Other,Other,Standart,Other,Standart,River Breeze Room,
Standart,Other,Other,Standart,River,Standart,River Serenade Room With Breakfast,
Standart,Other,Other,Standart,River,Standart,River View,
Standart,double ,Other,Standart,River,Standart,River View Double,
Standart,Other,Other,Standart,River,Standart,River View Room,
Standart,twin ,Other,Standart,River,Standart,River View Twin,
Standart,Other,Other,Standart,Other,Standart,Roh Standard Zone,
Standart,Other,Other,Standart,Other,Standart,"Romantic Room, Balcony",
Standart,Other,Other,Standart,Other,Standart,Rooftop Room,
Standart,Other,Other,Standart,Other,Standart,Room,
Standart,Other,Other,Standart,Other,Standart,"Room - Day Use, 8 Hours Stay Between 8:00 Am And 6:00 Pm",
Standart,Other,Other,Standart,Other,Standart,Room (1 Bed),
Standart,Other,Other,Standart,Other,Standart,Room (Astor),
Standart,Other,Other,Standart,Other,Standart,Room (Dream),
Standart,Other,Other,Standart,Other,Standart,Room (Merdeka Wing),
Standart,Other,Other,Standart,Other,Standart,Room (R Discoveries),
Standart,twin ,Other,Standart,Other,Standart,Room (Twin Beds In 14-Bed Female Room),
Standart,Other,Other,Standart,Other,Standart,Room (Vip),
Standart,Other,Other,Standart,Other,Standart,Room (Vista Class),
Standart,Other,Other,Standart,Other,Standart,Room (Vista Plus),
Standart,Other,Other,Standart,city ,Standart,Room City View,
Standart,Other,Other,Standart,Other,Standart,Room For 6 People,
Standart,Other,Other,Standart,Other,Standart,Room Only - 1 Bedroom,
Standart,Other,Other,Standart,Other,Standart,Room River View,
Standart,Other,Other,Standart,Other,Standart,Room Select At Check In - Room Charge,
Standart,Other,Other,Standart,Other,Standart,Room Selected At Check In,
Standart,Other,Other,Standart,Other,Standart,Room Selected At Check-In,
Standart,Other,Other,Standart,Other,Standart,Room Type A - Two Cube,
Standart,double ,Other,Standart,Other,Standart,Room Type B - Double Happiness,
Standart,triple ,Other,Standart,Other,Standart,Room Type C - Triple Trip,
Standart,Other,Other,Standart,Other,Standart,Room With 4 Bunk Beds,
Standart,Other,Other,Standart,Other,Standart,Room With Window,
Standart,Other,Other,Standart,Other,Standart,"Room, 1 Bedroom",
Standart,Other,Other,Standart,Other,Standart,"Room, 1 Bedroom, Ensuite",
Standart,double ,Other,Standart,Other,Standart,"Room, 1 Double Bed",
Standart,Other,Other,Standart,Other,Standart,"Room, 1 King Bed",
Standart,Other,Other,Standart,Other,Standart,"Room, 1 King Bed (Canopy)",
Standart,Other,Other,Standart,Other,Standart,"Room, 1 King Bed (Dream)",
Standart,Other,Other,Standart,Other,Standart,"Room, 1 King Bed (Pavilion - No View)",
Standart,Other,Other,Standart,Other,Standart,"Room, 1 King Bed (So Cosy)",
Standart,Other,Other,Standart,Other,Standart,"Room, 1 King Bed, Accessible",
Standart,Other,Other,Standart,Other,Standart,"Room, 1 King Bed, Bathtub (So Urban)",
Standart,Other,Other,Standart,city ,Standart,"Room, 1 King Bed, City View (Boulevard)",
Standart,Other,Other,Standart,Other,Standart,"Room, 1 King Bed, Garden View",
Standart,Other,Other,Standart,Other,Standart,"Room, 1 King Bed, Lake View, Overwater (Panoramic)",
Standart,Other,Other,Standart,Other,Standart,"Room, 1 King Bed, Non Smoking (Leisure)",
Standart,Other,Other,Standart,Other,Standart,"Room, 1 King Bed, Smoking",
Standart,Other,Other,Standart,Other,Standart,"Room, 1 King Bed, Smoking (Leisure)",
Standart,Other,Other,Standart,Other,Standart,"Room, 1 King Bed, View",
Standart,Other,Other,Standart,city ,Standart,"Room, 1 King Bed, View (So Comfy Park Or City View)",
Standart,Other,Other,Standart,Other,Standart,"Room, 1 King Bed, View (So Cozy)",
Standart,Other,Other,Standart,Other,Standart,"Room, 2 Bedrooms",
Standart,single ,Other,Standart,Other,Standart,"Room, 2 Single Beds",
Standart,twin ,Other,Standart,Other,Standart,"Room, 2 Twin Beds",
Standart,twin ,Other,Standart,Other,Standart,"Room, 2 Twin Beds (2 Beds)",
Standart,twin ,Other,Standart,city ,Standart,"Room, 2 Twin Beds, City View (Boulevard)",
Standart,twin ,Other,Standart,Other,Standart,"Room, 2 Twin Beds, View",
Standart,twin ,Other,Standart,city ,Standart,"Room, 2 Twin Beds, View (So Comfy Park Or City View)",
Standart,twin ,Other,Standart,Other,Standart,"Room, 2 Twin Beds, View (So Cozy)",
Standart,Other,Other,Standart,city ,Standart,"Room, City View",
Standart,Other,Other,Standart,Other,Standart,"Room, Connecting Rooms",
Standart,Other,Other,Standart,city ,Standart,"Room, Connecting Rooms, City View",
Standart,Other,Other,Standart,Other,Standart,"Room, Ensuite",
Standart,Other,Other,Standart,Other,Standart,"Room, Non Smoking, Private Bathroom (Near Ethnology Museum &Amp;Holi Festival.)",
shared ,Other,Other,Standart,Other,Standart,"Room, Non Smoking, Shared Bathroom",
Standart,Other,Other,Standart,Other,Standart,"Room, Terrace",
Standart,Other,Other,Standart,Other,Standart,"Room, View",
Standart,Other,Other,Standart,Other,Standart,Round Bed Room,
Standart,double ,Other,Standart,Other,Standart,Ruby Double Room,
Standart,Other,Other,Standart,Other,Standart,Run Of House,
